         6.3           2       7.369           1
       6.308           2       2.175           1
       6.317           2        2.76           1
       6.325           2      0.8526           1
       6.333           2      0.3109           1
       6.342           2       0.955           1
        6.35           2       1.098           1
       6.358           2       3.697           1
       6.367           2       2.564           1
       6.375           2       3.816           1
       6.383           2       21.01           1
       6.392           2       17.11           1
         6.4           2        13.5           1
       6.408           2       10.72           1
       6.417           2       2.477           1
       6.425           2      0.1706           1
       6.433           2       2.395           1
       6.442           2       5.655           1
        6.45           2       2.556           1
       6.458           2       5.092           1
       6.467           2       10.73           1
       6.475           2       5.654           1
       6.483           2       1.407           1
       6.492           2      0.9351           1
         6.5           2        1.56           1
       6.508           2     0.05703           1
       6.517           2        2.33           1
       6.525           2       7.936           1
       6.533           2        13.1           1
       6.542           2       2.554           1
        6.55           2        1.76           1
       6.558           2       2.988           1
       6.567           2        6.82           1
       6.575           2       16.27           1
       6.583           2       11.17           1
       6.592           2       3.722           1
         6.6           2       1.459           1
       6.608           2      0.6721           1
       6.617           2      0.2387           1
       6.625           2       1.216           1
       6.633           2    0.003648           1
       6.642           2      0.7589           1
        6.65           2       3.207           1
       6.658           2       8.016           1
       6.667           2       10.73           1
       6.675           2       33.65           1
       6.683           2       50.47           1
       6.692           2       11.39           1
         6.7           2       0.632           1
       6.708           2       5.839           1
       6.717           2       9.314           1
       6.725           2       10.62           1
       6.733           2        12.2           1
       6.742           2       5.083           1
        6.75           2      0.2332           1
       6.758           2       5.224           1
       6.767           2       5.498           1
       6.775           2       2.591           1
       6.783           2       1.794           1
       6.792           2       6.211           1
         6.8           2       19.67           1
       6.808           2       29.79           1
       6.817           2       36.75           1
       6.825           2       87.67           1
       6.833           2       167.6           1
       6.842           2         207           1
        6.85           2       241.1           1
       6.858           2       214.5           1
       6.867           2       95.17           1
       6.875           2       11.69           1
       6.883           2       8.674           1
       6.892           2        66.2           1
         6.9           2       94.95           1
       6.908           2       72.35           1
       6.917           2       34.96           1
       6.925           2       11.62           1
       6.933           2       9.764           1
       6.942           2       15.99           1
        6.95           2       30.28           1
       6.958           2       65.67           1
       6.967           2        70.3           1
       6.975           2       17.62           1
       6.983           2       2.053           1
       6.992           2      0.2038           1
           7           2       42.22           1
       7.008           2       156.7           1
       7.017           2       222.6           1
       7.025           2       210.3           1
       7.033           2         109           1
       7.042           2       24.25           1
        7.05           2       3.371           1
       7.058           2       91.62           1
       7.067           2       243.9           1
       7.075           2       350.9           1
       7.083           2       302.3           1
       7.092           2         159           1
         7.1           2       103.9           1
       7.108           2       82.47           1
       7.117           2        45.1           1
       7.125           2       56.05           1
       7.133           2       175.1           1
       7.142           2       290.4           1
        7.15           2       82.54           1
       7.158           2       62.32           1
       7.167           2         259           1
       7.175           2       133.4           1
         2.8           4        1.21           2
       2.808           4         121           2
       2.817           4       56.84           2
       2.825           4       396.4           2
       2.833           4       296.1           2
       2.842           4       447.5           2
        2.85           4       497.4           2
       2.858           4       108.6           2
       2.867           4       301.2           2
       2.875           4       5.014           2
       2.883           4        51.1           2
       2.892           4       55.85           2
         2.9           4       1.003           2
       2.908           4       29.36           2
       2.917           4       12.56           2
       2.925           4       2.338           2
       2.933           4       2.021           2
       2.942           4     0.01042           2
        2.95           4       2.738           2
       2.958           4       1.808           2
       2.967           4       7.013           2
       2.975           4       13.53           2
       2.983           4     0.08287           2
       2.992           4       20.72           2
           3           4       13.84           2
       3.008           4       4.269           2
       3.017           4        32.9           2
       3.025           4       7.967           2
       3.033           4       13.24           2
       3.042           4       40.07           2
        3.05           4       3.741           2
       3.058           4       15.33           2
       3.067           4       32.75           2
       3.075           4       5.727           2
       3.083           4       12.51           2
       3.092           4          26           2
         3.1           4        0.26           2
       3.108           4       7.846           2
       3.117           4       1.566           2
       3.125           4       0.217           2
       3.133           4      0.5048           2
       3.142           4      0.3097           2
